33
 23.1451  -7.9439
 22.7009  -7.7284
 22.6702  -7.6604
 22.5597  -7.6270
 22.5112  -7.5109
 22.3776  -7.4504
 22.3788  -7.2611
 21.9129  -7.0069
 21.2833  -6.5523
 20.6277  -5.7238
 20.3024  -5.6870
 19.8852  -5.3611
 20.1602  -4.8653
 18.4084  -5.1587
51
  7.3184   3.0058
  7.3511   3.2208
  7.2781   3.3355
  7.6670   3.5880
  7.6729   3.8307
  7.8294   4.0995
  7.7488   4.4251
  7.5997   4.5421
  7.6607   4.9125
  8.1282   5.0137
  8.5026   5.3277
  8.5607   5.6194
  8.6757   5.7336
  8.6153   6.2544
  8.2958   6.4213
  8.2645   6.5700
  7.7738   7.0723
  7.3576   7.2092
  7.1413   7.8433
  7.2620   8.1000
  7.0159   8.4075
  7.0073   8.4878
  0.2232   7.9888
  0.2425   7.8584
  0.3257   7.7832
  0.2523   7.6193
  0.3077   7.5114
  0.4295   7.2245
  0.3448   7.1720
  0.3728   7.0228
  0.2500   6.6069
  0.4879   6.2057
  0.5346   5.9576
  0.6555   5.7320
  0.6374   5.6420
  0.7973   5.3971
  0.8900   5.3015
  0.9873   4.9648
  0.9520   4.7638
  1.0514   4.7071
  1.0110   4.6160
  1.3016   4.1781
  1.3314   3.7175
  1.4020   3.5109
  1.3728   3.1788
  1.5262   2.9954
  6.8963   3.3903
  6.9504   3.3144
  7.0191   3.3103
  7.0672   3.2144
  7.3184   3.0058
105
-22.3391   6.8007
-18.4458   6.2118
-17.8695  10.5662
-17.9514  10.6077
-18.0680  10.8178
-18.0475  10.8558
-18.2089  11.1028
-18.3405  11.0396
-18.4082  10.8765
-18.3834  10.7394
-18.6018  10.7921
-18.7960  10.7581
-18.8567  10.8383
-19.2512  10.8366
-19.3236  10.9297
-19.4561  10.8785
-19.4837  10.7487
-19.5577  10.7404
-19.6072  10.7999
-19.9345  10.9012
-20.0360  10.8565
-20.0902  10.7004
-20.1295  10.6870
-20.3208  10.9129
-20.3020  10.9815
-20.3560  11.1444
-20.3177  11.1991
-20.3810  11.4352
-20.4785  11.5535
-20.6444  11.5201
-20.7700  11.8086
-20.6985  11.8486
-20.6791  12.0086
-20.8093  12.1743
-20.9456  12.7745
-20.9264  12.8843
-20.9890  12.9366
-20.9414  13.0001
-21.0803  13.2314
-21.1472  13.2649
-21.4106  13.0026
-21.4949  13.0178
-21.5548  12.9242
-21.6464  12.8994
-21.7752  13.0996
-21.8651  13.1252
-21.8728  13.2403
-21.7774  13.2857
-21.7982  13.4861
-21.7687  13.5635
-21.5615  13.6387
-21.5715  13.8154
-21.6625  13.9458
-21.5884  14.0348
-21.6308  14.1562
-21.5497  14.1627
-21.5435  14.3166
-21.3844  14.5970
-21.3899  14.7205
-21.3221  14.7385
-21.2664  14.9984
-21.6213  15.0326
-21.6326  15.2008
-21.7892  15.1585
-21.7535  15.2347
-21.9146  15.4627
-21.9077  15.6058
-22.2410  16.2414
-22.4358  16.3533
-22.4904  16.5003
-22.6703  16.6516
-22.5438  16.7179
-22.6269  16.8602
-22.5432  16.9570
-22.5866  17.0187
-22.6013  17.2176
-22.6647  17.2526
-22.8090  17.7207
-22.4364  19.4510
-23.5512  19.7007
-24.6068  15.0971
-24.5481  14.9691
-24.5416  14.7688
-24.6160  14.5972
-24.4643  14.0937
-24.3979  14.1304
-24.3644  14.0504
-24.2446  13.9628
-24.1950  13.6811
-24.8952  12.7023
-24.8613  12.6859
-25.0859  12.3674
-25.2210  12.3235
-25.5204  11.9372
-25.6024  11.5585
-25.4707  11.5082
-25.4281  11.4260
-25.3695  11.4555
-25.2756  11.3315
-25.3109  11.2022
-25.3803  11.0910
-25.3681  11.0063
-25.5632  10.6498
-26.2130   7.5325
-22.3391   6.8007
78
 11.0100  -2.5762
 10.9877  -2.4561
 11.1265  -2.1752
 11.9792  -2.3078
 11.9780  -2.1031
 11.8762  -1.9322
 11.9377  -1.7090
 12.4286  -1.4955
 12.2811  -1.2273
 12.4440  -0.9815
 12.3559  -0.9323
 12.3895  -0.8762
 12.3084  -0.8153
 12.4014  -0.7836
 12.3712  -0.5521
 12.4843  -0.3124
 12.3829  -0.2133
 12.4492  -0.1635
 12.4400  -0.0934
 12.5086  -0.1253
 12.5955  -0.0620
 12.6882   0.2684
 12.8309   0.6255
 12.9403   0.7621
 12.8495   0.9551
 12.8435   1.1688
 12.7819   1.2120
 12.7311   1.3480
 12.6070   1.4434
 12.6860   1.7920
 12.7427   1.8411
 12.1493   6.0171
 11.8779   6.5706
 11.6245   6.9015
 11.6049   7.2987
  7.9355   6.8355
  8.2645   6.5700
  8.2958   6.4213
  8.6153   6.2544
  8.6941   6.0404
  8.6648   5.7022
  8.5111   5.5217
  8.4926   5.2877
  7.6607   4.9125
  7.5997   4.5421
  7.8172   4.2803
  7.8053   4.0369
  7.6729   3.8307
  7.6670   3.5880
  7.5701   3.4863
  7.2800   3.3162
  7.3511   3.2208
  7.2405   2.6153
  7.3764   2.2436
  7.3601   2.0903
  8.0692   1.3813
  8.4451   1.0750
  8.5041   0.8883
  8.5774   0.5510
  8.6818   0.4610
  8.8658   0.6625
  9.3443   0.4802
  9.2691   0.2187
  9.2804   0.0375
  9.0613  -0.4320
  9.1140  -0.6300
  9.6727  -1.0061
  9.7549  -1.0291
  9.7061  -1.0947
  9.8243  -1.1527
  9.9093  -1.1239
 10.4244  -1.4922
 10.4403  -1.6945
 10.5773  -1.9844
 10.4991  -2.1547
 10.8645  -2.5822
 10.8331  -2.4436
 11.0100  -2.5762
68
 12.4440  -0.9815
 12.6007  -0.9503
 12.5896  -0.7376
 12.7404  -0.7801
 12.8635  -0.7315
 12.9685  -0.8514
 13.0076  -0.7229
 12.9843  -0.6134
 13.7464  -0.8053
 13.8552  -0.5446
 14.1066  -0.4261
 14.2363  -0.5400
 14.3124  -0.5092
 14.3605  -0.6152
 14.3954  -0.4666
 14.4933  -0.4109
 14.4565  -0.3338
 14.5575  -0.1950
 14.5258  -0.0866
 14.7082  -0.0593
 14.6191  -0.0116
 14.7318   0.0466
 14.8584  -0.2020
 15.1336  -0.2519
 15.2804  -0.1466
 15.3873   0.3128
 15.4857   0.3067
 15.5816   0.4155
 15.6414   0.6520
 15.7402   0.6877
 15.8340   0.8579
 15.7580   1.0836
 16.0008   1.2261
 16.1687   1.1816
 16.3574   1.3594
 16.6095   1.4435
 16.5610   1.5384
 16.6038   1.5764
 16.4677   1.6563
 16.4768   1.7935
 16.4184   1.8558
 16.4986   1.9943
 15.6998   6.6714
 13.0697   6.2086
 12.5828   5.8867
 12.1493   6.0171
 12.7427   1.8411
 12.6070   1.4434
 12.7598   1.3216
 12.7819   1.2120
 12.8558   1.1401
 12.8495   0.9551
 12.9403   0.7621
 12.7927   0.5577
 12.7516   0.3270
 12.6677   0.2442
 12.6730   0.1431
 12.5829  -0.0833
 12.4400  -0.0934
 12.3977  -0.2614
 12.5034  -0.3295
 12.4573  -0.4694
 12.3712  -0.5521
 12.4014  -0.7836
 12.3084  -0.8153
 12.3895  -0.8762
 12.3559  -0.9323
 12.4440  -0.9815
20
  2.1347   1.9932
 -6.8585   1.8319
 -6.9592  -3.4105
  3.3758  -3.1899
  3.2291   0.5391
  3.0936   0.6012
  2.9132   0.6205
  2.7931   0.8240
  2.7879   0.9148
  2.4773   1.1989
  2.6399   1.4794
  2.6360   1.5492
  2.7818   1.5663
  2.7024   1.6126
  2.7400   1.7549
  2.6630   1.7610
  2.6186   1.8584
  2.5306   1.7729
  2.4239   1.7582
  2.1347   1.9932
92
 18.8993  -2.1529
 19.6032  -1.7341
 19.6275  -1.5947
 19.9189  -1.3531
 19.9222  -1.2374
 20.0762  -1.1246
 20.0801  -0.9667
 20.7313  -0.3584
 20.9549  -0.0521
 20.6478   0.0231
 20.6056   0.0680
 20.5793   0.0316
 20.0979   0.5037
 20.0864   0.6076
 19.8364   0.8720
 19.7782   1.3857
 19.5802   1.5574
 19.3660   1.6092
 19.2559   1.8400
 18.9880   1.6628
 18.9566   1.5730
 18.7049   1.5256
 18.3959   1.6047
 18.2199   1.4577
 17.7633   1.6456
 17.3890   1.6513
 17.2226   1.9537
 16.9661   2.0843
 16.6490   2.0093
 16.4986   1.9943
 16.4317   1.8274
 16.4987   1.7140
 16.4910   1.6187
 16.5906   1.5543
 16.5678   1.4980
 16.5916   1.4080
 16.2714   1.2926
 16.0572   1.1740
 15.7850   1.1601
 15.7677   1.0238
 15.8340   0.8579
 15.7402   0.6877
 15.6063   0.6158
 15.5816   0.4155
 15.4857   0.3067
 15.3873   0.3128
 15.2759   0.0381
 15.2481  -0.2037
 15.1117  -0.2660
 14.8151  -0.1780
 14.6734   0.0594
 14.6191  -0.0116
 14.7082  -0.0593
 14.5084  -0.1305
 14.5483  -0.2376
 14.4779  -0.2588
 14.4565  -0.3338
 14.4743  -0.4550
 14.3954  -0.4666
 14.3605  -0.6152
 14.3124  -0.5092
 14.2031  -0.5359
 14.0787  -0.4086
 13.7998  -0.6026
 13.7243  -0.8192
 12.9843  -0.6134
 12.9685  -0.8514
 12.9019  -0.8389
 12.8635  -0.7315
 12.6656  -0.7686
 12.5710  -0.8418
 12.5882  -0.9734
 12.4440  -0.9815
 12.2811  -1.2273
 12.4255  -1.5262
 11.8979  -1.7870
 11.8942  -2.0208
 11.9930  -2.2242
 11.9396  -2.3216
 11.1872  -2.1379
 10.9769  -2.4982
 11.0100  -2.5762
 11.1458  -2.6209
 11.1526  -2.7534
 11.1052  -2.9100
 11.0722  -3.3313
 10.8642  -3.2323
 10.7870  -3.4860
 12.7015  -3.2482
 12.6407  -2.9598
 13.2387  -2.9543
 18.8993  -2.1529
141
  8.4118 -13.0145
  8.5519 -12.9331
  8.5538 -12.8412
  8.5077 -12.6930
  8.6231 -12.7247
  8.5499 -12.5786
  8.5608 -12.4860
  8.6823 -12.3864
  8.5498 -12.3457
  8.5892 -12.2932
  8.6849 -12.3050
  8.7361 -12.0997
  8.8806 -12.0669
  8.7467 -12.0071
  8.7983 -11.9023
  9.0990 -11.5845
  9.0638 -11.4850
  9.2718 -11.3067
  9.1926 -11.2728
  9.0749 -11.4028
  8.9577 -11.3418
  8.9599 -11.2604
  9.2557 -11.2056
  9.3069 -10.9997
  9.1557 -10.9419
  9.1194 -10.8125
  8.9908 -10.7014
  9.1621 -10.7187
  9.0685 -10.6154
  9.1101 -10.5093
  8.9354 -10.5559
  8.9421 -10.4229
  9.0169 -10.3053
  8.8921 -10.2346
  8.9798  -9.9745
  8.9103  -9.9592
  8.8429 -10.0568
  8.7871 -10.0102
  8.8036  -9.8888
  4.6076 -10.1127
  4.6986 -11.8974
  5.0533 -12.2707
  5.0547 -12.6112
  5.2190 -12.7633
  5.2040 -12.8151
  5.3433 -12.9985
  5.3338 -13.1185
  5.4984 -13.2916
  5.5398 -13.2786
  5.5034 -13.9745
  5.3142 -14.4488
  5.3431 -14.6684
  5.3268 -14.8396
  5.4384 -14.9651
  5.1947 -15.6210
  5.0975 -15.7684
  5.2264 -15.8721
  6.5496 -15.7752
  7.1239 -16.0120
  7.6172 -16.0396
  7.7345 -15.9613
  7.9043 -15.8686
  7.8352 -15.7536
  7.7330 -15.6689
  7.8317 -15.7027
  8.0802 -15.4934
  8.2579 -15.5408
  8.2596 -15.6729
  8.5953 -15.7193
  8.6117 -15.8186
  8.7269 -15.8208
  8.7661 -15.9997
  9.1556 -16.0325
  9.1784 -16.1102
  9.4033 -16.2768
  9.4631 -16.4948
  9.7614 -16.5619
  9.9366 -16.6702
 10.1344 -16.5926
 10.2098 -16.4362
 10.2657 -16.2495
 10.4309 -16.3262
 10.4483 -16.4257
 10.5290 -16.4297
 10.6291 -16.2585
 10.8360 -16.6078
 11.1292 -16.3083
 11.0540 -16.1517
 11.0649 -15.8673
 11.3723 -15.9415
 11.4245 -16.1302
 11.6699 -16.1084
 11.7336 -16.2145
 11.8879 -16.2609
 11.9655 -16.2450
 12.1996 -16.4669
 12.1330 -16.7074
 12.3601 -16.4735
 12.4815 -16.5440
 12.5420 -16.4264
 12.6248 -16.4488
 12.6526 -16.3644
 12.6032 -16.3175
 12.6494 -16.2314
 12.4625 -16.2401
 12.2807 -16.1025
 12.1579 -16.1138
 12.1598 -16.0337
 11.8505 -15.9502
 11.8633 -15.8869
 11.6951 -15.5987
 11.8332 -15.4725
 11.9537 -15.4419
 12.0154 -15.2427
 12.1440 -15.2004
 12.2038 -15.0829
 12.3163 -14.9709
 12.2543 -14.9662
 12.2829 -14.7182
 12.2071 -14.6651
 12.2177 -14.5823
 11.9562 -14.7901
 11.7950 -14.7749
 11.6004 -15.1495
 11.5318 -15.1557
 11.2790 -14.9941
 11.3282 -14.8584
 11.1969 -14.6770
 10.8247 -14.9243
 10.3628 -14.7709
 10.6157 -14.3332
 10.8791 -14.3402
 11.0424 -14.5082
 11.6039 -14.5175
 11.4268 -14.1081
 11.2844 -13.9881
 11.2136 -13.5992
 11.3016 -13.2346
  8.4491 -13.4050
  8.5211 -13.3184
  8.4118 -13.0145
59
 31.2401  12.5592
 30.2029  12.2203
 30.3309  10.9107
 31.2261  11.1926
 31.2436  11.1417
 31.3215  11.1568
 31.3160  11.2236
 32.5474  11.6569
 32.5813  11.6116
 33.0931  11.8307
 33.1804  11.6359
 33.2183  11.6497
 33.3367  11.4184
 33.5643  11.4458
 33.7724  11.1095
 33.8067  11.1340
 33.8587  11.0614
 33.9796  11.1756
 33.9425  11.2518
 34.1349  11.4948
 34.2786  11.5945
 34.3566  11.3373
 34.5986  11.4960
 35.1662  11.8383
 35.2269  11.7467
 35.1283  12.1362
 34.8698  12.4758
 34.5615  12.4961
 34.6226  12.4029
 34.8135  12.4199
 34.8682  12.2778
 34.9459  12.2977
 34.9935  12.0843
 34.5629  11.7936
 34.3226  11.8874
 34.2283  12.0703
 34.0067  12.1131
 34.1003  12.2044
 33.9836  12.3326
 33.8688  12.3695
 33.8345  12.4606
 33.5613  12.5299
 33.5630  12.4147
 33.3532  12.4981
 33.3379  12.6301
 33.3716  12.6307
 33.3606  12.7743
 33.4749  12.9210
 33.4253  12.9823
 33.6202  13.1600
 33.5607  13.2275
 33.4859  13.2231
 33.2630  13.4585
 33.2620  13.5500
 33.0046  13.4527
 32.9727  13.3390
 32.8511  13.2576
 32.7203  13.0278
 31.2401  12.5592
7
 34.4624  11.2386
 34.3375  10.9280
 34.2799  10.8727
 34.6020  11.1424
 34.5460  11.2237
 34.4814  11.1875
 34.4624  11.2386
7
 35.3008  11.3719
 35.2785  11.3392
 35.3205  11.2525
 35.3288  11.1630
 35.2185  11.0869
 35.4431  11.2287
 35.3008  11.3719
118
 28.5320   5.8728
 23.5170   4.5430
 23.7415   3.6349
 24.2316   4.2451
 24.3669   4.2351
 24.5770   4.5544
 25.4243   4.9088
 25.5929   4.8335
 25.8401   4.8428
 25.8976   4.7164
 25.9568   4.6790
 25.9711   4.5959
 26.0413   4.5500
 26.0491   4.4861
 26.5049   4.3464
 26.4391   4.1780
 26.6316   4.0866
 26.8410   4.0887
 27.0890   3.9801
 27.1668   4.0974
 27.3944   3.9742
 27.2689   3.7133
 27.2681   3.5596
 27.0463   3.0793
 27.2177   2.8419
 27.4387   3.0076
 27.4968   3.1423
 27.5951   2.9616
 27.7706   2.9112
 27.7605   3.0167
 27.9469   2.8592
 27.9708   2.9321
 28.2750   2.7833
 28.3656   2.8304
 28.3785   2.9100
 28.4601   2.7683
 28.6177   2.7232
 28.4237   3.0308
 28.4198   3.1059
 28.2623   3.0862
 28.0561   3.2818
 28.3906   3.1532
 28.3921   3.2412
 28.0891   3.5399
 27.9857   4.0141
 27.9140   4.0270
 27.9388   4.1859
 28.0227   4.1879
 27.9658   4.3037
 28.0443   4.3252
 28.0097   4.3919
 27.8925   4.4796
 27.9956   4.4756
 27.9596   4.5418
 27.8221   4.5802
 27.7847   4.6575
 27.6887   4.7605
 27.9152   4.7352
 27.8787   4.8033
 27.9446   4.8424
 27.9100   4.9090
 28.0089   5.0355
 28.0891   4.9911
 28.0921   5.0701
 28.1550   5.0877
 28.2356   5.2840
 28.1925   5.3482
 28.2701   5.4903
 28.3813   5.5448
 28.4141   5.3668
 28.5306   5.3464
 28.4044   5.2552
 28.4050   5.1904
 28.4772   5.1439
 28.2171   4.8971
 28.1903   4.6589
 28.3021   4.5603
 28.3664   4.6641
 28.3675   4.4793
 28.3971   4.3997
 28.3533   4.3113
 28.4234   4.0579
 28.3100   4.1029
 28.2883   3.9007
 28.4449   3.9208
 28.5222   3.8887
 28.6039   3.9648
 28.5888   3.8308
 28.7477   3.7201
 28.4480   3.7253
 28.4815   3.6029
 28.5949   3.5921
 28.5158   3.5704
 28.4784   3.3962
 28.5969   3.2741
 28.9309   3.1481
 28.9656   3.2455
 29.0730   3.1987
 29.1161   3.2871
 29.1263   3.1905
 29.2285   3.1959
 29.1323   2.9838
 29.3435   3.0308
